build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
669096326,cf7a2c95b7cbf238e81d70cb28d5531c0342d7d9,126,master,passed,46,2020-03-31 06:03:57 UTC,669096327,pull_request
493781529,84b66933762c28af646da28770a5198d34d1d85d,,master,passed,842,2019-02-15 14:21:28 UTC,493781530,493781531,493781532,493781533,493781534,493781535,493781536,493781538,493781540,493781541,493781542,493781543,493781544,cron
492722794,84b66933762c28af646da28770a5198d34d1d85d,,master,passed,737,2019-02-13 14:20:31 UTC,492722796,492722797,492722798,492722799,492722800,492722801,492722802,492722803,492722804,492722805,492722806,492722808,492722809,cron
492189852,84b66933762c28af646da28770a5198d34d1d85d,,master,passed,820,2019-02-12 14:19:33 UTC,492189853,492189854,492189855,492189856,492189857,492189858,492189859,492189860,492189861,492189862,492189863,492189865,492189867,cron
491250283,84b66933762c28af646da28770a5198d34d1d85d,,master,passed,708,2019-02-10 14:18:50 UTC,491250293,491250294,491250298,491250299,491250301,491250303,491250307,491250311,491250312,491250313,491250314,491250315,491250316,cron
490658511,84b66933762c28af646da28770a5198d34d1d85d,,master,passed,1012,2019-02-08 17:40:40 UTC,490658512,490658513,490658514,490658515,490658516,490658517,490658518,490658519,490658520,490658521,490658522,490658523,490658524,push
490625782,2d2b0923ad94e6961defcfac50e0d84804dcb8d6,,master,passed,1197,2019-02-08 16:23:20 UTC,490625783,490625784,490625785,490625786,490625787,490625788,490625789,490625790,490625791,490625792,490625793,490625794,490625795,490625796,push
490261118,71d64a33716e1388d5e2c73633952861892b8c21,,r5.4.0,passed,1065,2019-02-07 21:23:28 UTC,490261119,490261121,490261124,490261126,490261128,490261129,490261130,490261131,490261132,490261133,490261134,490261135,490261136,490261137,push
490261100,71d64a33716e1388d5e2c73633952861892b8c21,,master,passed,1056,2019-02-08 04:02:24 UTC,490261101,490261102,490261103,490261104,490261105,490261106,490261107,490261108,490261109,490261110,490261111,490261112,490261113,490261114,push
489559192,cdb25fcee8234a5c804a19c0a6777adc3e012208,,master,passed,1312,2019-02-06 14:25:39 UTC,489559193,489559194,489559195,489559196,489559197,489559198,489559199,489559200,489559201,489559202,489559203,489559204,489559205,489559206,cron
489060940,cdb25fcee8234a5c804a19c0a6777adc3e012208,,master,passed,955,2019-02-05 14:15:55 UTC,489060941,489060942,489060943,489060944,489060945,489060946,489060947,489060948,489060949,489060950,489060951,489060952,489060953,489060954,cron
488516077,cdb25fcee8234a5c804a19c0a6777adc3e012208,,master,passed,968,2019-02-04 14:15:19 UTC,488516078,488516079,488516080,488516081,488516082,488516083,488516084,488516085,488516086,488516087,488516088,488516089,488516090,488516091,cron
488145991,cdb25fcee8234a5c804a19c0a6777adc3e012208,,master,passed,1143,2019-02-03 14:14:47 UTC,488145992,488145993,488145994,488145995,488145996,488145997,488145998,488145999,488146000,488146001,488146002,488146003,488146004,488146005,cron
487456811,cdb25fcee8234a5c804a19c0a6777adc3e012208,,master,passed,1400,2019-02-01 14:14:01 UTC,487456812,487456813,487456814,487456815,487456816,487456817,487456818,487456819,487456820,487456821,487456822,487456823,487456824,487456825,cron
487118849,43ed7b4b99c3c3ff6b117f4f465ad1ea6fcb5eb4,,r5.4.0-RC2,passed,1158,2019-01-31 20:22:49 UTC,487118850,487118851,487118852,487118853,487118854,487118855,487118856,487118857,487118858,487118859,487118860,487118861,487118862,487118863,push
486953350,cdb25fcee8234a5c804a19c0a6777adc3e012208,,master,passed,1424,2019-01-31 14:13:06 UTC,486953351,486953353,486953354,486953356,486953357,486953358,486953359,486953360,486953361,486953362,486953363,486953364,486953365,486953366,cron
485415182,cdb25fcee8234a5c804a19c0a6777adc3e012208,,master,canceled,339,2019-01-30 11:08:13 UTC,485415184,485415187,485415188,485415190,485415192,485415194,485415196,485415209,485415211,485415214,485415215,485415216,485415217,485415218,cron
485003593,cdb25fcee8234a5c804a19c0a6777adc3e012208,,master,passed,998,2019-01-27 12:31:31 UTC,485003594,485003595,485003596,485003597,485003598,485003599,485003600,485003601,485003602,485003603,485003604,485003605,485003606,485003607,push
484997623,449f9337859a92ee0fe4c9a3311315264e8d132c,96,master,passed,1016,2019-01-27 11:45:54 UTC,484997624,484997625,484997626,484997627,484997628,484997629,484997630,484997631,484997632,484997633,484997634,484997635,484997636,484997637,pull_request
484378899,6025ca9d8dd1e61a0930dae5d3e3c7822608314e,,master,canceled,1084,2019-01-25 14:28:01 UTC,484378900,484378901,484378902,484378903,484378904,484378905,484378906,484378907,484378908,484378909,484378910,484378911,484378912,484378913,cron
484066010,e2719038b91618b0a5aee371a94a82aa396b05ab,,r5.4.0-RC1,passed,1093,2019-01-24 20:23:10 UTC,484066011,484066012,484066013,484066014,484066015,484066016,484066017,484066018,484066019,484066020,484066021,484066022,484066023,484066026,push
483417757,6025ca9d8dd1e61a0930dae5d3e3c7822608314e,,master,passed,1086,2019-01-23 15:04:46 UTC,483417758,483417759,483417760,483417761,483417762,483417763,483417764,483417767,483417768,483417771,483417772,483417773,483417774,483417775,cron
482435152,6025ca9d8dd1e61a0930dae5d3e3c7822608314e,,master,canceled,1255,2019-01-21 14:56:55 UTC,482435155,482435156,482435158,482435159,482435160,482435161,482435162,482435163,482435164,482435165,482435166,482435167,482435168,482435169,cron
481967032,6025ca9d8dd1e61a0930dae5d3e3c7822608314e,,master,passed,1025,2019-01-20 07:46:27 UTC,481967033,481967034,481967035,481967036,481967037,481967038,481967039,481967040,481967041,481967042,481967043,481967044,481967045,481967046,push
481539821,4e85288bd0352dadb76fbdf4a9cf43d1a141fa45,,master,passed,1077,2019-01-19 07:56:47 UTC,481539822,481539823,481539824,481539825,481539826,481539827,481539828,481539829,481539830,481539831,481539832,481539833,481539834,481539835,push
481259151,c448ffa30f5d8d4c395a64b28f9737f90b9c5e45,,master,passed,957,2019-01-18 08:54:10 UTC,481259152,481259153,481259154,481259155,481259156,481259157,481259158,481259159,481259160,481259161,481259162,481259163,481259164,push
481224995,cb8ba77eedf48e05ec8a6898ddc95002718f959d,,master,passed,1117,2019-01-18 06:57:27 UTC,481224996,481224997,481224998,481224999,481225000,481225001,481225002,481225003,481225004,481225005,481225006,481225007,481225008,push
480885921,d7a609b149f2554b5437dedba1bb4853e4ced789,,master,passed,1117,2019-01-17 14:07:15 UTC,480885922,480885923,480885924,480885925,480885926,480885928,480885929,480885931,480885932,480885934,480885935,480885937,480885938,cron
479900800,d7a609b149f2554b5437dedba1bb4853e4ced789,,master,passed,955,2019-01-15 14:06:36 UTC,479900801,479900802,479900804,479900806,479900807,479900808,479900809,479900810,479900811,479900812,479900814,479900816,479900817,cron
479025779,d7a609b149f2554b5437dedba1bb4853e4ced789,,master,passed,1102,2019-01-13 14:05:51 UTC,479025784,479025787,479025789,479025792,479025795,479025796,479025798,479025807,479025809,479025810,479025811,479025812,479025813,cron
478745729,d7a609b149f2554b5437dedba1bb4853e4ced789,,master,passed,954,2019-01-12 14:05:10 UTC,478745730,478745731,478745732,478745733,478745734,478745735,478745736,478745737,478745738,478745739,478745740,478745741,478745742,cron
478314159,d7a609b149f2554b5437dedba1bb4853e4ced789,,master,passed,929,2019-01-11 12:23:30 UTC,478314160,478314161,478314162,478314163,478314164,478314165,478314166,478314167,478314168,478314169,478314170,478314171,478314172,push
478299224,7f26c46913babe94fb52f3b907c2dec75fba3a9b,95,master,passed,1060,2019-01-11 11:44:45 UTC,478299225,478299226,478299227,478299228,478299229,478299230,478299231,478299232,478299233,478299234,478299235,478299236,478299237,pull_request
477357531,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,1209,2019-01-09 14:10:49 UTC,477357532,477357533,477357534,477357535,477357536,477357537,477357538,477357539,477357540,477357541,477357542,477357543,477357544,cron
476373461,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,969,2019-01-07 14:01:30 UTC,476373462,476373463,476373464,476373467,476373468,476373469,476373470,476373478,476373479,476373482,476373485,476373488,476373490,cron
475699861,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,979,2019-01-05 14:00:47 UTC,475699862,475699863,475699864,475699865,475699866,475699867,475699869,475699871,475699872,475699873,475699874,475699875,475699878,cron
474866357,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,955,2019-01-03 14:00:09 UTC,474866358,474866359,474866360,474866361,474866362,474866363,474866364,474866365,474866366,474866368,474866370,474866371,474866373,cron
474090527,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,922,2019-01-01 13:59:12 UTC,474090528,474090529,474090530,474090531,474090532,474090533,474090534,474090535,474090536,474090537,474090538,474090539,474090540,cron
473846378,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,1132,2018-12-31 13:58:34 UTC,473846379,473846380,473846381,473846382,473846383,473846384,473846385,473846386,473846387,473846388,473846389,473846390,473846391,cron
473833870,1ad0eb0155200bce1ba18a5722a6bbcf82db6059,94,master,passed,1051,2018-12-31 13:02:50 UTC,473833871,473833872,473833873,473833874,473833875,473833876,473833877,473833878,473833879,473833880,473833881,473833882,473833883,473833884,pull_request
473576789,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,908,2018-12-30 13:57:53 UTC,473576790,473576792,473576793,473576796,473576798,473576799,473576800,473576801,473576802,473576803,473576804,473576805,473576806,cron
473175019,0384844d32f5d437b7e092c77cb2e3c14cc576cc,94,master,failed,823,2018-12-28 23:08:44 UTC,473175022,473175024,473175026,473175027,473175028,473175029,473175030,473175031,473175032,473175033,473175034,473175035,473175036,473175037,pull_request
473012764,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,963,2018-12-28 13:57:13 UTC,473012765,473012766,473012767,473012768,473012770,473012771,473012772,473012773,473012774,473012775,473012776,473012777,473012778,cron
472359517,a5604a7aeba443a27b04b1f96bfa83dc7436503a,,r5.4.0-M1,failed,480,2018-12-26 14:49:57 UTC,472359518,472359519,472359520,472359521,472359522,472359523,472359524,472359525,472359526,472359527,472359528,472359529,472359530,push
472346477,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,928,2018-12-26 13:56:18 UTC,472346478,472346479,472346480,472346481,472346482,472346483,472346484,472346485,472346486,472346487,472346488,472346489,472346490,cron
472029367,c541a93f03fe700be38a09ab1652f1f6bff52780,,r5.4.0-M1,failed,970,2018-12-25 06:25:23 UTC,472029368,472029369,472029370,472029371,472029372,472029373,472029374,472029375,472029376,472029377,472029378,472029379,472029380,push
471866205,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,976,2018-12-24 13:55:10 UTC,471866206,471866207,471866208,471866209,471866210,471866211,471866212,471866213,471866214,471866215,471866216,471866217,471866218,cron
471666487,1db754e07c456165a9bb70d4126ee3ebcc655a5d,,r5.4.0-M1,failed,995,2018-12-24 08:18:46 UTC,471666488,471666489,471666490,471666491,471666492,471666493,471666494,471666495,471666496,471666497,471666498,471666499,471666500,push
471342595,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,954,2018-12-22 13:54:13 UTC,471342596,471342597,471342598,471342599,471342600,471342603,471342604,471342606,471342608,471342610,471342611,471342612,471342613,cron
470519189,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,931,2018-12-20 13:53:17 UTC,470519190,470519191,470519192,470519193,470519194,470519195,470519196,470519197,470519198,470519199,470519200,470519201,470519202,cron
470432892,a8660d636058a52fc68f7a9d6a5a11b42ee44303,,surefire-3.0.0-M1,passed,963,2018-12-20 10:08:02 UTC,470432893,470432894,470432895,470432896,470432897,470432898,470432899,470432900,470432901,470432906,470432907,470432908,470432909,push
470027430,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,1104,2018-12-19 13:52:33 UTC,470027431,470027432,470027433,470027434,470027435,470027437,470027439,470027447,470027448,470027449,470027450,470027451,470027452,cron
469023412,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,951,2018-12-17 13:51:27 UTC,469023414,469023415,469023416,469023418,469023420,469023421,469023422,469023425,469023427,469023428,469023429,469023430,469023431,cron
468653477,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,940,2018-12-16 13:50:52 UTC,468653478,468653479,468653480,468653481,468653482,468653483,468653484,468653485,468653486,468653487,468653488,468653489,468653490,cron
468401006,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,1113,2018-12-15 13:49:53 UTC,468401007,468401008,468401009,468401010,468401011,468401012,468401013,468401014,468401015,468401016,468401017,468401018,468401019,cron
467512803,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,772,2018-12-13 13:48:34 UTC,467512806,467512807,467512808,467512809,467512810,467512811,467512812,467512815,467512816,467512817,467512818,467512819,467512820,cron
466613370,8b1a1b23d8b209f770ddc48aff0e217aca584be5,,master,passed,1817,2018-12-11 17:06:06 UTC,466613371,466613372,466613373,466613374,466613375,466613376,466613377,466613378,466613380,466613385,466613386,466613387,466613388,push
465995155,4bf4d20b27d6d7a98bee4f259f7d58894ab8f3ae,,master,passed,803,2018-12-10 13:47:01 UTC,465995156,465995157,465995158,465995159,465995160,465995161,465995162,465995165,465995166,465995167,465995168,465995169,465995170,cron
465455212,c2a2a60b510aa9921de127ab85069f5c36051db4,,surefire-3.0.0-M1,passed,873,2018-12-08 22:28:54 UTC,465455213,465455214,465455215,465455216,465455217,465455218,465455219,465455220,465455221,465455222,465455223,465455224,465455225,push
465336724,4bf4d20b27d6d7a98bee4f259f7d58894ab8f3ae,,master,passed,983,2018-12-08 13:45:48 UTC,465336725,465336726,465336727,465336728,465336729,465336730,465336731,465336735,465336736,465336741,465336744,465336748,465336749,cron
464338638,4bf4d20b27d6d7a98bee4f259f7d58894ab8f3ae,,master,canceled,672,2018-12-06 14:19:10 UTC,464338639,464338640,464338641,464338642,464338643,464338644,464338645,464338646,464338647,464338648,464338649,464338650,464338652,cron
463848173,4bf4d20b27d6d7a98bee4f259f7d58894ab8f3ae,,master,passed,793,2018-12-05 13:43:55 UTC,463848174,463848175,463848176,463848178,463848179,463848180,463848181,463848183,463848184,463848188,463848189,463848195,463848198,cron
463348502,4bf4d20b27d6d7a98bee4f259f7d58894ab8f3ae,,master,passed,816,2018-12-04 13:43:16 UTC,463348503,463348504,463348505,463348506,463348507,463348508,463348510,463348517,463348519,463348524,463348525,463348528,463348529,cron
462648896,4bf4d20b27d6d7a98bee4f259f7d58894ab8f3ae,,master,passed,843,2018-12-03 05:10:28 UTC,462648897,462648898,462648899,462648900,462648901,462648902,462648903,462648904,462648905,462648906,462648907,462648908,462648909,push
462647546,cac21eb5611c9f8a1bdf9b5a0dbfdcbb0d12a7d4,92,master,passed,842,2018-12-03 05:00:53 UTC,462647547,462647548,462647549,462647550,462647551,462647552,462647553,462647554,462647555,462647556,462647557,462647558,462647559,pull_request
462473754,095d32c8b95d64c96ecf906c86b6d1d3d44ad7e8,,master,passed,830,2018-12-02 15:43:12 UTC,462473755,462473756,462473757,462473758,462473759,462473760,462473761,462473762,462473763,462473764,462473765,462473766,462473767,push
462445953,906ec70b0026843aaefba8759af6607aa1f91a60,,master,passed,878,2018-12-02 13:42:05 UTC,462445954,462445955,462445956,462445957,462445958,462445959,462445960,462445961,462445962,462445963,462445964,462445965,462445966,cron
462395584,3c12ac962c00749ed699b9ac07b91673532a3978,91,master,passed,951,2018-12-02 09:20:01 UTC,462395585,462395586,462395587,462395588,462395589,462395590,462395591,462395592,462395593,462395594,462395595,462395596,462395597,pull_request
461939362,906ec70b0026843aaefba8759af6607aa1f91a60,,master,passed,869,2018-11-30 19:43:44 UTC,461939363,461939364,461939365,461939366,461939367,461939368,461939369,461939370,461939371,461939372,461939373,461939374,461939375,push
461904488,d8baf0cc815c47781c15f0ee7f9b316f83a53809,,master,passed,819,2018-11-30 18:14:33 UTC,461904489,461904490,461904491,461904492,461904493,461904494,461904495,461904496,461904497,461904498,461904499,461904500,461904501,push
461441793,7f1a50ff3176e24ddda59e747bc6aff7c52257cb,,master,passed,898,2018-11-29 19:31:14 UTC,461441794,461441795,461441796,461441797,461441798,461441799,461441800,461441801,461441802,461441803,461441804,461441805,461441806,push
461388667,4dd699098612a20139e26234db9c2ad75e7a8867,,master,passed,736,2018-11-29 17:24:24 UTC,461388668,461388669,461388670,461388672,461388673,461388675,461388676,461388677,461388678,461388679,461388680,461388681,461388682,push
461360169,e82b572709049c21e53141cf35eca06588ee48d7,,master,passed,742,2018-11-29 16:24:34 UTC,461360170,461360171,461360172,461360173,461360174,461360175,461360176,461360179,461360180,461360181,461360182,461360185,461360186,push
461281573,396baa59d037cd7da8978c78d84d0d832cbb241d,,master,passed,823,2018-11-29 13:40:26 UTC,461281574,461281575,461281576,461281577,461281578,461281579,461281580,461281583,461281584,461281585,461281586,461281588,461281590,cron
460733027,396baa59d037cd7da8978c78d84d0d832cbb241d,,master,passed,777,2018-11-28 11:51:07 UTC,460733028,460733029,460733030,460733031,460733032,460733033,460733034,460733035,460733036,460733037,460733038,460733039,460733040,push
460258926,f50d94a845f5d27f6c2105bff697898bf40185fe,,master,passed,763,2018-11-27 13:40:01 UTC,460258927,460258928,460258929,460258930,460258931,460258932,460258933,460258934,460258935,460258936,460258937,460258938,460258939,cron
459486639,f50d94a845f5d27f6c2105bff697898bf40185fe,,r5.3.2,passed,846,2018-11-25 20:06:51 UTC,459486640,459486641,459486642,459486643,459486644,459486645,459486646,459486647,459486648,459486649,459486650,459486651,459486652,push
459486593,f50d94a845f5d27f6c2105bff697898bf40185fe,,master,passed,809,2018-11-25 20:05:12 UTC,459486594,459486595,459486596,459486597,459486598,459486599,459486600,459486601,459486602,459486603,459486604,459486605,459486606,push
459120958,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,771,2018-11-24 13:38:39 UTC,459120959,459120960,459120961,459120962,459120963,459120964,459120965,459120966,459120967,459120968,459120969,459120970,459120971,cron
458807458,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,812,2018-11-23 13:38:04 UTC,458807463,458807464,458807465,458807466,458807467,458807468,458807469,458807479,458807480,458807485,458807486,458807487,458807488,cron
458301711,5f8c953bc6debcf27d016e9143259cc986793a4a,90,master,passed,841,2018-11-22 08:25:50 UTC,458301712,458301713,458301714,458301715,458301716,458301717,458301718,458301719,458301720,458301721,458301722,458301723,458301724,pull_request
458263290,bacc154b3f14c52ff789528273a147c34f2b4546,90,master,passed,917,2018-11-22 05:41:31 UTC,458263291,458263292,458263293,458263294,458263295,458263296,458263297,458263298,458263299,458263300,458263301,458263306,458263308,pull_request
457943570,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,927,2018-11-21 13:37:52 UTC,457943571,457943572,457943573,457943574,457943575,457943576,457943577,457943578,457943579,457943580,457943581,457943582,457943583,cron
456969433,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,765,2018-11-19 13:37:30 UTC,456969434,456969435,456969436,456969437,456969438,456969439,456969440,456969441,456969442,456969443,456969444,456969445,456969446,cron
456349754,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,1061,2018-11-17 13:36:55 UTC,456349761,456349762,456349763,456349764,456349765,456349766,456349767,456349769,456349770,456349772,456349774,456349777,456349778,cron
455976258,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,1086,2018-11-16 13:36:02 UTC,455976259,455976260,455976261,455976262,455976263,455976264,455976265,455976266,455976267,455976268,455976269,455976270,455976271,cron
454990271,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,917,2018-11-14 13:35:12 UTC,454990272,454990273,454990274,454990275,454990276,454990277,454990278,454990279,454990280,454990281,454990282,454990283,454990284,cron
453967307,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,1041,2018-11-12 13:34:21 UTC,453967308,453967309,453967310,453967311,453967312,453967313,453967314,453967317,453967321,453967326,453967327,453967330,453967333,cron
453266543,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,905,2018-11-10 13:33:36 UTC,453266544,453266545,453266546,453266547,453266548,453266549,453266550,453266551,453266552,453266553,453266554,453266555,453266556,cron
452878343,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,811,2018-11-09 13:32:40 UTC,452878344,452878345,452878346,452878347,452878348,452878349,452878350,452878351,452878352,452878353,452878354,452878355,452878356,cron
452386210,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,792,2018-11-08 13:32:03 UTC,452386219,452386221,452386223,452386226,452386227,452386228,452386229,452386231,452386233,452386234,452386235,452386236,452386237,cron
451371639,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,835,2018-11-06 13:30:44 UTC,451371641,451371643,451371645,451371648,451371649,451371650,451371652,451371653,451371654,451371655,451371656,451371657,451371658,cron
451002875,633c2342bfdaf89e5318ff7dfd6935ab40bfc526,,surefire-3.0.0-M1,canceled,1379,2018-11-05 18:26:04 UTC,451002878,451002879,451002880,451002881,451002882,451002883,451002884,451002885,451002886,451002887,451002888,451002889,451002890,push
450860135,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,1496,2018-11-05 13:30:08 UTC,450860136,450860137,450860138,450860139,450860141,450860142,450860144,450860157,450860160,450860161,450860162,450860163,450860164,cron
450479508,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,779,2018-11-04 13:29:19 UTC,450479509,450479510,450479511,450479512,450479513,450479514,450479515,450479518,450479519,450479520,450479521,450479522,450479523,cron
449839226,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,924,2018-11-02 13:28:27 UTC,449839227,449839228,449839229,449839230,449839231,449839232,449839233,449839236,449839237,449839238,449839239,449839240,449839241,cron
449334236,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,791,2018-11-01 13:27:30 UTC,449334237,449334238,449334239,449334240,449334241,449334242,449334243,449334244,449334245,449334246,449334247,449334248,449334249,cron
449033117,ac4a2636bb3353b3815389b11cc62cbca1f5f2da,87,master,passed,817,2018-10-31 19:50:01 UTC,449033118,449033119,449033120,449033121,449033122,449033123,449033124,449033125,449033126,449033127,449033128,449033129,449033130,pull_request
449033090,c19821fc1925e19ad250f22d0fccc414ef643616,,singleton-extension,passed,541,2018-10-31 19:49:59 UTC,449033091,449033092,449033093,449033094,449033095,449033096,449033097,449033098,449033099,449033100,449033101,449033102,push
449005886,26fa28a94fa080a90f365f19d1c26a727dca32f7,,singleton-extension,passed,744,2018-10-31 18:43:40 UTC,449005887,449005888,449005889,449005890,449005891,449005892,449005898,449005900,449005901,449005902,449005903,449005904,push
449005865,e0eb9e4a76541df7223dad58199f4a9c1809bd00,87,master,passed,913,2018-10-31 18:43:26 UTC,449005866,449005867,449005868,449005869,449005870,449005871,449005872,449005874,449005875,449005877,449005878,449005879,449005880,pull_request
448950853,55617314a591e26e194adba4a2b7845cc630fbc4,87,master,passed,888,2018-10-31 16:40:21 UTC,448950854,448950855,448950856,448950857,448950858,448950859,448950860,448950861,448950862,448950863,448950864,448950865,448950866,pull_request
448950799,6a4e23eb95528d3b7930942fe5adbe3bde4f2a0f,,singleton-extension,passed,544,2018-10-31 16:40:18 UTC,448950800,448950801,448950802,448950803,448950804,448950805,448950806,448950807,448950808,448950809,448950810,448950811,push
448937615,f18d9c7c1056ff8b4e82bb3c1998be1633ce0cd9,87,master,passed,871,2018-10-31 16:14:42 UTC,448937616,448937617,448937618,448937619,448937620,448937621,448937622,448937623,448937624,448937625,448937626,448937627,448937628,pull_request
448937469,e059e124f1ab6e8162ba0e005e7722d21db5616a,,singleton-extension,passed,644,2018-10-31 16:13:30 UTC,448937470,448937471,448937472,448937473,448937474,448937475,448937476,448937477,448937478,448937479,448937480,448937481,push
448843360,821e85778f7d2eb6f81bb2b52f4b77fb6e73f171,87,master,passed,828,2018-10-31 13:12:09 UTC,448843361,448843362,448843363,448843364,448843365,448843366,448843367,448843368,448843369,448843370,448843371,448843372,448843373,pull_request
448843331,fefcc78c04e6a0389d0572f53f851f7837c13e4b,,singleton-extension,passed,498,2018-10-31 13:11:06 UTC,448843332,448843333,448843335,448843336,448843337,448843338,448843340,448843341,448843342,448843343,448843344,448843345,push
448815121,b3e5f9908fd9af68944e79bd3b1a86a39b866380,87,master,passed,827,2018-10-31 12:09:31 UTC,448815124,448815126,448815127,448815128,448815129,448815130,448815131,448815132,448815133,448815134,448815135,448815136,448815137,pull_request
448815085,353a01de8042831be33978c03e2dce9f44a5ebaf,,singleton-extension,passed,500,2018-10-31 12:08:17 UTC,448815086,448815088,448815089,448815090,448815091,448815092,448815094,448815095,448815096,448815097,448815098,448815099,push
448798537,277780cea2a5b47237ac79e2a605ba752451631c,87,master,passed,811,2018-10-31 11:27:16 UTC,448798538,448798539,448798543,448798545,448798547,448798548,448798550,448798558,448798559,448798563,448798564,448798565,448798566,pull_request
448798500,81265322d9e3d37b10605e96f11b3cd81fb2ef4b,,singleton-extension,passed,486,2018-10-31 11:26:07 UTC,448798501,448798502,448798503,448798504,448798505,448798506,448798507,448798508,448798509,448798510,448798511,448798512,push
448778099,6769a98856d3a04d6116e50703458954fbac8061,87,master,passed,1181,2018-10-31 10:37:29 UTC,448778100,448778101,448778102,448778103,448778104,448778105,448778106,448778107,448778108,448778109,448778110,448778111,448778112,pull_request
448778077,ef9a908954146b9af6e7526028e5517ad6e169eb,,singleton-extension,failed,851,2018-10-31 10:34:14 UTC,448778078,448778079,448778080,448778081,448778082,448778083,448778084,448778085,448778086,448778087,448778088,448778089,push
448762380,f23dce2fe0955524af785b6ec9fe49cc4651e51c,87,master,errored,563,2018-10-31 09:52:18 UTC,448762383,448762386,448762387,448762390,448762391,448762392,448762393,448762394,448762395,448762396,448762397,448762398,448762399,pull_request
448762344,8e2684b6447f737fa4938ce669d558038b1769d3,,singleton-extension,passed,1244,2018-10-31 09:52:19 UTC,448762345,448762346,448762347,448762348,448762349,448762350,448762351,448762352,448762353,448762354,448762355,448762356,push
448723168,d0cc2270838dc5e45813f48d3bba11d6be61ce2d,,master,passed,788,2018-10-31 07:52:48 UTC,448723169,448723170,448723171,448723172,448723173,448723174,448723175,448723176,448723177,448723178,448723179,448723180,448723181,push
448720041,2e59da7ccc32183b4e7f86a749d68007602f5409,79,master,passed,927,2018-10-31 07:40:36 UTC,448720042,448720043,448720044,448720045,448720046,448720047,448720048,448720051,448720052,448720053,448720054,448720055,448720056,pull_request
448204859,fe984de421de5a9992dd1e5076fcd53a52caecbf,87,master,passed,609,2018-10-30 08:11:49 UTC,448204860,448204861,448204862,448204863,448204864,448204865,448204866,448204867,448204868,448204869,448204870,448204871,pull_request
448199962,bed5014944402ad0bfd04cbe1a87f450662dec8e,,singleton-extension,passed,537,2018-10-30 07:56:41 UTC,448199963,448199964,448199965,448199966,448199967,448199968,448199969,448199970,448199971,448199972,448199973,448199974,push
448068780,9ade06eae68ccd2f005afee25c9dd3703d6f6123,,singleton-extension,passed,575,2018-10-29 22:38:28 UTC,448068781,448068782,448068783,448068784,448068785,448068786,448068787,448068788,448068789,448068799,448068808,448068810,push
448040335,64817c9fd950f76904d1dd90325ab6d6ce34bd92,,singleton-extension,passed,517,2018-10-29 21:36:10 UTC,448040336,448040337,448040338,448040339,448040340,448040341,448040342,448040343,448040344,448040345,448040346,448040347,push
447985850,e968a8000c1c2923fe787a975dd9569a60ea6c0c,,singleton-extension,passed,725,2018-10-29 19:42:11 UTC,447985851,447985852,447985853,447985854,447985855,447985856,447985857,447985858,447985859,447985860,447985861,447985862,push
447789757,c48690396ded7e33c38e4b56d318ca326ca91f32,,master,passed,488,2018-10-29 13:26:35 UTC,447789758,447789759,447789760,447789761,447789762,447789763,447789766,447789768,447789774,447789776,447789780,447789782,cron
